pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,pl_insol,pl_orbsmax,pl_dens,st_teff,st_rad,st_mass,sy_dist,sy_pnum,sy_snum
Kepler-1086 c,Kepler-1086,Transit,2016,161.5163345,2.94,8.96,211.0,0.519,0.503,1.94,4350.0,0.66,0.7,466.084,2,2
Kepler-1526 b,Kepler-1526,Transit,2016,3.908632005,2.43,6.48,787.0,99.097,0.0418,2.48,4601.0,0.69,0.73,555.574,1,1
Kepler-642 b,Kepler-642,Transit,2016,4.41745855,2.9,8.75,1810.0,719.373,0.05631,1.97,6570.0,1.66,1.4,781.582,1,1
Kepler-1469 b,Kepler-1469,Transit,2016,21.8635301,2.8,8.25,551.0,24.901,0.1466,2.07,5507.0,0.89,0.92,1159.3,1,1
Kepler-633 b,Kepler-633,Transit,2016,8.50340718,1.63,3.29,1021.0,454.5,0.08185,4.17,5899.0,1.15,1.02,680.54,2,1
Kepler-1511 b,Kepler-1511,Transit,2016,23.2382792,1.68,3.46,903.0,228.219,0.1753,4.01,6064.0,1.29,1.17,1475.6,1,1
Kepler-1527 b,Kepler-1527,Transit,2016,160.129918,4.77,20.4,450.0,7.813,0.6276,1.03,6224.0,1.32,1.21,1842.13,1,1
Kepler-1628 b,Kepler-1628,Transit,2016,76.378033,6.43,33.8,240.0,0.79,0.2952,0.699,3724.0,0.52,0.55,352.0,1,1
Kepler-712 b,Kepler-712,Transit,2016,21.02247699,3.41,11.5,521.0,15.801,0.13615,1.59,5148.0,0.78,0.84,872.493,2,1
Kepler-1470 b,Kepler-1470,Transit,2016,16.2950903,1.07,1.24,574.0,23.918,0.116,5.56,4961.0,0.76,0.8,590.601,1,1
Kepler-1471 b,Kepler-1471,Transit,2016,3.63899398,1.41,2.57,1238.0,314.233,0.0453,5.04,5660.0,0.93,0.95,978.678,2,1
Kepler-546 b,Kepler-546,Transit,2016,4.147020258,7.0,39.1,1258.0,690.13,0.0502,0.626,5967.0,1.15,1.11,1019.65,1,1
Kepler-1528 b,Kepler-1528,Transit,2016,1.791110205,1.46,2.73,1549.0,1106.851,0.0296,4.82,5857.0,1.03,1.03,817.534,1,1
Kepler-1631 b,Kepler-1631,Transit,2016,4.09513932,1.35,2.39,1122.0,446.918,0.0511,5.34,5679.0,0.95,0.97,1305.99,1,1
Kepler-1630 b,Kepler-1630,Transit,2016,509.997402,2.19,5.43,182.0,0.26,1.1218,2.84,4736.0,0.63,0.66,331.213,1,1
Kepler-1632 b,Kepler-1632,Transit,2016,448.303558,2.47,6.66,369.0,6.062,0.6762,2.43,6137.0,1.19,1.12,716.76,1,1
Kepler-1473 b,Kepler-1473,Transit,2016,14.4273551,1.19,1.81,783.0,111.011,0.11606,5.9,6046.0,1.09,1.09,652.253,1,1
Kepler-1472 b,Kepler-1472,Transit,2016,38.1312831,1.9,4.27,613.0,57.079,0.2322,3.42,6159.0,1.25,1.16,1479.14,1,1
Kepler-967 c,Kepler-967,Transit,2016,198.7112502,3.65,12.9,258.0,1.05,0.6253,1.46,5178.0,0.8,0.84,568.546,2,1
Kepler-598 b,Kepler-598,Transit,2016,3.70175428,1.5,2.86,1050.0,265.407,0.04487,4.66,5307.0,0.86,0.87,681.086,2,1
Kepler-1090 b,Kepler-1090,Transit,2016,198.680179,2.25,5.69,297.0,1.825,0.63323,2.74,5321.0,0.82,0.86,858.77,2,1
Kepler-472 b,Kepler-472,Transit,2016,4.176255514,3.22,10.5,876.0,139.236,0.04823,1.73,4996.0,0.78,0.85,306.602,1,1
Kepler-1633 b,Kepler-1633,Transit,2016,186.404271,1.58,3.12,925.0,26.258,0.3875,4.35,6256.0,1.32,1.2,1114.91,1,1
Kepler-1477 b,Kepler-1477,Transit,2016,11.55530021,1.18,1.76,674.0,78.163,0.0911,5.89,5100.0,0.78,0.81,680.828,1,1
Kepler-1475 b,Kepler-1475,Transit,2016,82.177374,2.92,8.85,441.0,13.76,0.373,1.95,6214.0,1.28,1.18,1568.38,1,1
Kepler-599 b,Kepler-599,Transit,2016,15.65562652,2.84,8.45,623.0,24.467,0.1128,2.03,5127.0,0.79,0.83,558.517,1,1
Kepler-969 c,Kepler-969,Transit,2016,1.682934604,0.99,0.937,1270.0,564.581,0.0265,5.31,5214.0,0.82,0.92,390.354,2,1
Kepler-1531 b,Kepler-1531,Transit,2016,1.138543376,1.11,1.41,2537.0,4457.2,0.02204,5.67,6260.0,1.27,1.16,666.334,1,1
Kepler-585 b,Kepler-585,Transit,2016,2.752359753,2.83,8.4,1178.0,489.149,0.03841,2.04,5593.0,0.93,0.96,585.187,1,1
Kepler-489 b,Kepler-489,Transit,2016,17.276296119,7.72,46.1,538.0,20.618,0.12109,0.551,5014.0,0.76,0.82,369.645,1,1
Kepler-1535 b,Kepler-1535,Transit,2016,138.9442,2.55,7.04,384.0,5.384,0.5329,2.33,6021.0,1.11,1.08,897.733,1,1
Kepler-1483 b,Kepler-1483,Transit,2016,9.5085156,1.52,2.92,1131.0,265.018,0.0958,4.57,6337.0,1.4,1.25,1273.78,1,1
Kepler-545 b,Kepler-545,Transit,2016,13.24934059,2.69,7.7,806.0,101.143,0.11248,2.17,5882.0,1.07,1.04,818.001,1,1
Kepler-1016 c,Kepler-1016,Transit,2016,105.6551369,3.68,13.1,407.0,7.071,0.43519,1.44,5821.0,1.0,0.99,1402.82,2,1
Kepler-342 e,Kepler-342,Transit,2016,1.644224613,0.88,0.615,1897.0,3111.322,0.02909,4.96,6366.0,1.34,1.26,781.611,4,1
Kepler-1536 b,Kepler-1536,Transit,2016,364.758031,3.14,10.0,166.0,0.193,0.8507,1.77,4434.0,0.67,0.71,387.248,1,1
Kepler-1636 b,Kepler-1636,Transit,2016,425.47785,3.23,10.5,248.0,1.217,1.12191,1.71,5797.0,1.02,1.01,1947.54,1,1
Kepler-1637 b,Kepler-1637,Transit,2016,6.10960324,0.89,0.64,1093.0,337.78,0.0596,4.99,5789.0,1.02,1.02,567.187,1,1
Kepler-1486 b,Kepler-1486,Transit,2016,54.6495759,2.32,5.99,538.0,22.372,0.2846,2.64,5965.0,1.12,1.08,1769.14,1,1
Kepler-1485 b,Kepler-1485,Transit,2016,19.9157725,1.47,2.76,728.0,85.176,0.14732,4.77,6087.0,1.12,1.11,615.66,1,1
Kepler-696 b,Kepler-696,Transit,2016,4.190425575,6.14,31.3,1234.0,607.525,0.0535,0.743,5903.0,1.08,1.06,1416.44,1,1
Kepler-1488 b,Kepler-1488,Transit,2016,39.8189932,1.86,4.12,650.0,73.335,0.24153,3.52,5820.0,1.31,1.05,905.825,2,1
Kepler-1031 b,Kepler-1031,Transit,2016,1.22621732,0.87,0.59,2024.0,3973.86,0.0218,4.92,6011.0,1.12,1.09,682.882,1,1
Kepler-1409 b,Kepler-1409,Transit,2016,0.764864926,1.04,1.12,1733.0,1552.133,0.01553,5.47,5160.0,0.79,0.83,694.89,1,1
Kepler-1425 b,Kepler-1425,Transit,2016,14.4541302,0.94,0.779,676.0,216.405,0.11435,5.15,5718.0,0.95,0.97,863.873,1,1
Kepler-1448 b,Kepler-1448,Transit,2016,12.27065865,1.61,3.22,811.0,86.645,0.1058,4.24,5774.0,0.93,0.95,768.903,1,1
Kepler-1449 b,Kepler-1449,Transit,2016,13.2274528,1.68,3.46,867.0,271.885,0.1176,4.01,5979.0,1.1,1.08,2006.48,1,1
Kepler-1517 b,Kepler-1517,Transit,2016,5.546083665,9.76,68.7,2336.0,1526.983,0.078,0.406,7010.0,1.95,1.58,847.299,1,1
Kepler-698 b,Kepler-698,Transit,2016,16.32976218,3.68,13.1,727.0,172.557,0.1255,1.44,5612.0,0.91,0.94,1995.57,1,1
Kepler-607 b,Kepler-607,Transit,2016,0.638163204,0.87,0.59,1874.0,2302.613,0.0137,4.92,5196.0,0.8,0.84,519.122,2,1
Kepler-1450 b,Kepler-1450,Transit,2016,54.5094166,1.71,3.57,308.0,3.078,0.2401,3.92,4524.0,0.68,0.71,505.829,1,1
Kepler-580 b,Kepler-580,Transit,2016,8.222419656,2.57,7.13,558.0,24.063,0.0683,2.31,4298.0,0.64,0.67,323.899,1,1
Kepler-1495 b,Kepler-1495,Transit,2016,85.273256,2.94,8.96,443.0,9.1,0.3677,1.94,5831.0,1.04,1.03,1355.54,1,1
Kepler-1493 b,Kepler-1493,Transit,2016,15.0217983,1.41,2.57,874.0,137.91,0.1197,5.04,5863.0,1.29,1.06,555.051,1,1
Kepler-1519 b,Kepler-1519,Transit,2016,240.7989397,7.06,39.6,342.0,3.944,0.7655,0.618,5644.0,0.91,0.94,1441.63,1,1
Kepler-1454 b,Kepler-1454,Transit,2016,47.0319479,1.88,4.19,492.0,9.08,0.2447,3.47,5448.0,0.86,0.9,780.566,1,1
Kepler-707 b,Kepler-707,Transit,2016,2.237492751,1.33,2.33,1160.0,336.673,0.0325,5.44,5099.0,0.76,0.8,591.776,1,1
Kepler-1452 b,Kepler-1452,Transit,2016,42.913751,2.7,7.75,810.0,73.501,0.25764,2.16,6101.0,2.06,1.41,996.32,1,1
Kepler-1497 b,Kepler-1497,Transit,2016,8.74199772,1.66,3.39,924.0,172.38,0.0817,4.07,5675.0,0.95,0.96,1122.0,1,1
Kepler-1496 b,Kepler-1496,Transit,2016,64.6588017,2.22,5.56,535.0,18.383,0.3211,2.79,6182.0,1.27,1.18,1307.66,1,1
Kepler-1520 b,Kepler-1520,Transit,2016,0.653553572,5.77,28.1,1437.0,1134.386,0.0129,0.804,4677.0,0.71,0.76,607.917,1,1
Kepler-602 b,Kepler-602,Transit,2016,15.28469497,2.09,5.02,852.0,128.783,0.1224,3.02,6062.0,1.13,1.08,1159.31,1,1
Kepler-640 b,Kepler-640,Transit,2016,22.24813967,2.56,7.08,609.0,35.062,0.15418,2.32,5653.0,0.94,1.01,557.787,1,1
Kepler-1458 b,Kepler-1458,Transit,2016,47.9872764,2.76,8.05,493.0,8.293,0.24869,2.1,5653.0,0.94,0.96,544.45,1,1
Kepler-1457 b,Kepler-1457,Transit,2016,51.1110243,1.99,4.62,478.0,23.468,0.26391,3.22,5866.0,1.01,1.01,889.885,1,1
Kepler-1498 b,Kepler-1498,Transit,2016,48.051405,1.33,2.33,564.0,9.86,0.2528,5.44,5256.0,0.81,0.86,740.0,1,1
Kepler-1073 c,Kepler-1073,Transit,2016,4.02582254,1.64,3.33,1169.0,357.082,0.0483,4.15,5792.0,1.0,1.0,809.897,3,1
Kepler-701 b,Kepler-701,Transit,2016,10.35533177,2.84,8.45,777.0,75.623,0.0895,2.03,5343.0,0.84,0.88,774.152,1,1
Kepler-708 b,Kepler-708,Transit,2016,3.167891938,2.93,8.91,1221.0,684.765,0.0426,1.95,5692.0,0.96,0.97,1394.22,1,1
Kepler-603 b,Kepler-603,Transit,2016,21.05358596,2.65,7.51,731.0,97.8,0.16052,2.22,5808.0,1.01,1.01,1539.63,3,1
Kepler-1460 b,Kepler-1460,Transit,2016,29.9633247,1.96,4.5,391.0,5.469,0.1614,3.28,4422.0,0.67,0.7,553.218,1,1
Kepler-1461 b,Kepler-1461,Transit,2016,29.3494775,2.03,4.78,451.0,8.88,0.1715,3.14,4919.0,0.74,0.79,679.106,1,1
Kepler-1503 b,Kepler-1503,Transit,2016,96.16987,2.27,5.77,321.0,5.636,0.3771,2.71,5069.0,0.74,0.77,1225.57,1,1
Kepler-1521 b,Kepler-1521,Transit,2016,47.14840805,2.5,6.8,391.0,5.122,0.23476,2.39,5042.0,0.76,0.81,206.983,1,1
Kepler-1522 b,Kepler-1522,Transit,2016,1.847889171,1.73,3.64,1374.0,1513.457,0.0288,3.86,5706.0,0.93,0.96,814.125,1,1
Kepler-583 b,Kepler-583,Transit,2016,6.5100253,2.28,5.82,1017.0,178.699,0.0689,2.7,5523.0,0.91,0.94,867.271,1,1
Kepler-1463 b,Kepler-1463,Transit,2016,25.15864,1.86,4.12,619.0,57.634,0.1694,3.52,5679.0,0.95,0.96,1687.47,1,1
Kepler-1462 b,Kepler-1462,Transit,2016,65.6488341,3.82,14.0,390.0,4.704,0.3094,1.38,5756.0,1.0,1.0,1017.82,1,1
Kepler-1464 b,Kepler-1464,Transit,2016,31.7785901,1.66,3.39,564.0,89.473,0.20066,4.07,5828.0,1.01,1.02,1151.73,2,1
Kepler-1504 b,Kepler-1504,Transit,2016,82.304003,2.13,5.18,485.0,25.17,0.3704,2.95,5393.0,0.81,0.85,2435.94,1,1
Kepler-1505 b,Kepler-1505,Transit,2016,30.8609366,0.93,0.749,525.0,36.121,0.18298,5.12,5686.0,0.86,0.93,495.148,1,1
Kepler-570 b,Kepler-570,Transit,2016,4.301662003,2.45,6.57,1009.0,214.04,0.0497,2.45,5496.0,0.9,0.93,568.148,1,1
Kepler-667 b,Kepler-667,Transit,2016,41.43962808,4.73,20.1,516.0,71.817,0.2288,1.04,5327.0,0.87,0.91,2302.45,1,1
HATS-27 b,HATS-27,Transit,2016,4.637038,16.8135,168.4499,1659.0,1342.5733,0.0611,0.18,6438.0,1.74,1.415,816.988,1,1
Kepler-475 b,Kepler-475,Transit,2016,3.105508189,2.49,6.76,980.0,215.462,0.03989,2.41,5009.0,0.79,0.86,280.069,1,1
Kepler-738 b,Kepler-738,Transit,2016,24.58721573,2.5,6.8,530.0,27.644,0.1552,2.39,5327.0,0.82,0.86,1113.65,1,1
Kepler-652 b,Kepler-652,Transit,2016,4.182002531,2.49,6.76,974.0,211.884,0.04958,2.41,5490.0,0.88,0.97,394.55,1,1
Kepler-668 b,Kepler-668,Transit,2016,8.35390639,2.7,7.75,790.0,77.619,0.0768,2.16,5352.0,0.82,0.87,784.618,1,1
Kepler-669 b,Kepler-669,Transit,2016,4.125546869,4.83,20.8,1243.0,826.765,0.0529,1.01,6038.0,1.2,1.15,2063.41,1,1
HATS-30 b,HATS-30,Transit,2016,3.1743516,13.170575,224.38798,1414.0,718.9097,0.04354,0.543,5943.0,1.061,1.093,342.14,1,2
Kepler-1644 b,Kepler-1644,Transit,2016,21.0907758,1.88,4.19,606.0,31.86,0.142,3.47,5499.0,0.86,0.89,629.27,1,1
Kepler-1645 b,Kepler-1645,Transit,2016,16.1779561,1.78,3.82,754.0,138.538,0.1285,3.72,5812.0,1.02,1.02,1202.47,1,1
Kepler-739 b,Kepler-739,Transit,2016,12.53248465,3.32,11.0,775.0,115.963,0.1054,1.65,5601.0,0.9,0.93,1370.65,1,1
Kepler-671 b,Kepler-671,Transit,2016,4.280958588,2.69,7.7,1012.0,331.438,0.0503,2.17,5624.0,0.95,0.97,1168.26,1,1
Kepler-571 b,Kepler-571,Transit,2016,4.798599388,2.64,7.46,978.0,219.036,0.0546,2.23,5527.0,0.9,0.93,723.875,1,1
K2-5 b,K2-5,Transit,2015,5.73594,1.91,4.31,565.0,24.1,0.0532,3.4,3930.0,0.57,0.61,202.943,2,1
Kepler-726 b,Kepler-726,Transit,2016,21.80451088,3.26,10.7,543.0,25.296,0.1406,1.7,5452.0,0.85,0.88,762.081,1,1
Kepler-1143 c,Kepler-1143,Transit,2016,210.630591,3.6,12.6,234.0,0.568,0.6477,1.48,5053.0,0.77,0.81,555.189,2,1
Kepler-564 b,Kepler-564,Transit,2016,3.750832285,4.63,19.4,1129.0,389.404,0.0484,1.07,5626.0,0.92,0.95,863.037,1,1
Kepler-653 b,Kepler-653,Transit,2016,14.70748976,1.95,4.46,819.0,90.384,0.11945,3.31,5665.0,1.19,1.02,595.634,2,1
Kepler-154 d,Kepler-154,Transit,2016,20.54981883,3.84,14.1,657.0,53.002,0.14354,1.37,5769.0,0.98,0.98,915.212,5,1
Kepler-673 b,Kepler-673,Transit,2016,3.728731093,6.54,34.8,1023.0,253.456,0.0455,0.684,5355.0,0.84,0.88,918.21,1,1
K2-16 b,K2-16,Transit,2015,7.6188,2.02,4.74,658.0,44.5,0.0667,3.16,4742.0,0.66,0.68,334.967,3,1
Kepler-742 b,Kepler-742,Transit,2016,8.360868238,3.24,10.6,690.0,38.101,0.0744,1.71,4642.0,0.71,0.76,489.253,1,1
Kepler-148 d,Kepler-148,Transit,2016,51.84688575,8.68,56.3,413.0,6.532,0.2607,0.473,5172.0,0.81,0.86,791.163,3,1
Kepler-501 b,Kepler-501,Transit,2016,5.640677572,4.3,17.1,1125.0,324.856,0.0627,1.18,5904.0,1.04,1.03,1125.24,2,1
K2-8 c,K2-8,Transit,2016,5.06416,2.41,6.39,801.0,97.8,0.0532,2.51,4870.0,0.74,0.78,403.513,2,1
Kepler-1534 b,Kepler-1534,Transit,2016,5.71668872,1.89,4.23,955.0,196.51,0.0599,3.44,5442.0,0.86,0.9,1107.0,1,1
Kepler-655 b,Kepler-655,Transit,2016,46.4063358,2.71,7.8,588.0,28.767,0.25697,2.15,6170.0,1.24,1.15,752.562,1,1
Kepler-616 b,Kepler-616,Transit,2016,9.99761851,2.43,6.48,860.0,129.18,0.0927,2.48,5753.0,0.97,0.98,945.775,3,1
Kepler-677 b,Kepler-677,Transit,2016,6.57531678,5.38,25.0,1015.0,683.274,0.067,0.882,5723.0,0.99,1.0,1954.08,1,1
Kepler-176 e,Kepler-176,Transit,2016,51.16579,1.45,0.52075,398.0,6.22,0.25654,0.041,5295.0,0.83,0.87,527.321,4,1
Kepler-656 b,Kepler-656,Transit,2016,1.260259094,3.12,9.91,1569.0,924.374,0.02231,1.79,5281.0,0.82,0.86,890.352,2,1
Kepler-587 b,Kepler-587,Transit,2016,10.94027841,2.23,5.6,764.0,70.965,0.0952,2.77,5549.0,0.89,0.92,787.894,1,1
Kepler-483 b,Kepler-483,Transit,2016,30.229104,3.21,10.4,755.0,61.495,0.19471,1.73,6346.0,1.47,1.28,860.355,1,1
Kepler-679 b,Kepler-679,Transit,2016,12.39358604,3.01,9.32,677.0,56.002,0.0983,1.88,5403.0,0.84,0.87,922.244,1,1
Kepler-610 b,Kepler-610,Transit,2016,6.996926554,4.19,16.3,888.0,139.072,0.0719,1.22,5943.0,1.13,1.1,845.824,2,1
Kepler-1542 e,Kepler-1542,Transit,2016,5.10115756,0.76,0.363,1065.0,369.999,0.05649,4.54,5564.0,0.99,0.94,399.114,4,1
Kepler-1600 b,Kepler-1600,Transit,2016,386.370548,3.13,9.96,209.0,0.4,0.98141,1.78,5214.0,0.82,0.86,1030.81,2,1
Kepler-623 b,Kepler-623,Transit,2016,9.07097734,3.01,9.32,825.0,77.098,0.0854,1.88,5443.0,0.86,0.9,737.702,1,1
Kepler-680 b,Kepler-680,Transit,2016,3.689926291,2.42,6.44,1147.0,706.62,0.0469,2.5,5890.0,1.11,1.08,1492.48,1,1
Kepler-681 b,Kepler-681,Transit,2016,26.39435646,3.08,9.69,489.0,14.151,0.1635,1.82,5021.0,0.76,0.8,686.923,1,1
K2-37 d,K2-37,Transit,2016,14.09189,2.73,7.9,663.0,45.7,0.1103,2.13,5413.0,0.85,0.9,179.943,3,1
WASP-113 b,WASP-113,Transit,2016,4.54216874538,15.793481,150.96925,1496.0,821.405,0.05885,0.228,5890.0,1.608,1.318,435.156,1,1
WASP-114 b,WASP-114,Transit,2016,1.5487743,15.008851,562.24127,2043.0,2978.2048,0.02851,0.97,5940.0,1.43,1.289,523.337,1,2
Kepler-727 b,Kepler-727,Transit,2016,5.154484417,2.53,6.94,964.0,176.685,0.0546,2.35,5441.0,0.86,0.89,831.842,1,1
Kepler-1518 b,Kepler-1518,Transit,2016,5.11177904,3.05,9.53,1351.0,1079.458,0.0593,1.85,6846.0,1.88,1.54,903.51,2,1
Kepler-554 b,Kepler-554,Transit,2016,1.902208556,4.29,17.0,1346.0,877.945,0.03022,1.18,5447.0,0.92,0.93,690.525,1,1
Kepler-596 b,Kepler-596,Transit,2016,21.30022655,3.46,11.8,725.0,82.302,0.15161,1.57,6267.0,1.32,1.21,1023.85,1,1
Kepler-1185 b,Kepler-1185,Transit,2016,104.3518976,1.33,2.33,355.0,9.31,0.4297,5.44,5622.0,0.87,0.96,459.273,1,1
Kepler-650 b,Kepler-650,Transit,2016,3.032145588,2.96,9.06,1507.0,1218.88,0.0421,1.92,5849.0,1.35,1.08,884.378,1,1
Kepler-661 b,Kepler-661,Transit,2016,6.029301321,3.07,9.64,678.0,45.528,0.0585,1.83,4483.0,0.67,0.7,534.788,1,1
Kepler-589 b,Kepler-589,Transit,2016,16.54964934,2.27,5.77,656.0,32.142,0.1196,2.71,5296.0,0.83,0.88,612.803,2,1
Kepler-682 b,Kepler-682,Transit,2016,12.611906672,7.37,42.6,753.0,306.102,0.1058,0.585,5559.0,0.89,0.92,1979.25,1,1
Kepler-574 b,Kepler-574,Transit,2016,7.65880414,2.39,6.3,858.0,120.47,0.0723,2.54,5612.0,0.91,0.95,682.896,1,1
Kepler-728 b,Kepler-728,Transit,2016,5.743477265,3.34,11.1,982.0,484.51,0.0625,1.64,5660.0,0.93,0.95,1765.23,1,1
Kepler-496 b,Kepler-496,Transit,2016,8.30864937,2.32,5.99,747.0,62.926,0.0747,2.64,5293.0,0.82,0.86,605.274,1,1
Kepler-566 b,Kepler-566,Transit,2016,18.42794624,2.15,5.27,526.0,16.879,0.1247,2.91,5132.0,0.79,0.83,564.277,1,1
Kepler-561 c,Kepler-561,Transit,2016,5.350161983,2.68,7.65,989.0,183.166,0.05947,2.18,5646.0,0.94,0.96,621.378,2,1
KELT-10 b,KELT-10,Transit,2016,4.1662739,15.681391,215.80657,1377.0,600.0,0.0525,0.308,5948.0,1.209,1.112,188.404,1,1
Kepler-719 b,Kepler-719,Transit,2016,5.007317779,8.52,54.5,998.0,234.28,0.0556,0.484,5777.0,0.98,0.99,2497.51,1,1
Kepler-559 b,Kepler-559,Transit,2016,17.58752333,3.61,12.7,706.0,42.543,0.1277,1.48,5630.0,0.95,0.96,776.708,1,1
Kepler-548 b,Kepler-548,Transit,2016,4.454194338,11.99,-1.0,1017.0,237.035,0.0495,NaN,5535.0,0.9,0.93,751.776,1,1
Kepler-1629 b,Kepler-1629,Transit,2016,3.87595807,0.77,0.381,1081.0,315.457,0.0485,4.59,5776.0,1.01,1.01,336.09,1,1
WASP-119 b,WASP-119,Transit,2016,2.49979,15.6926,390.9309,1600.0,907.8624,0.0363,0.7,5650.0,1.2,1.02,302.448,1,1
Kepler-645 b,Kepler-645,Transit,2016,3.275822621,2.1,5.06,1730.0,1364.762,0.04541,3.0,6170.0,1.21,1.13,1173.57,1,1
Kepler-720 b,Kepler-720,Transit,2016,4.708326542,8.41,53.4,1162.0,384.561,0.0539,0.493,5618.0,0.92,0.95,1065.37,1,1
Kepler-731 b,Kepler-731,Transit,2016,3.855603551,13.88,-1.0,1212.0,456.703,0.0505,NaN,5849.0,1.06,1.03,1257.16,1,1
Kepler-646 b,Kepler-646,Transit,2016,15.87364565,1.99,4.62,632.0,38.229,0.11251,3.22,5634.0,0.91,0.93,451.794,1,1
Kepler-547 b,Kepler-547,Transit,2016,6.010384289,4.0,15.1,768.0,87.713,0.058,1.3,4828.0,0.73,0.78,378.972,1,1
Kepler-606 b,Kepler-606,Transit,2016,24.31575992,3.31,11.0,683.0,71.843,0.17,1.67,6161.0,1.22,1.13,1215.11,1,1
Kepler-734 b,Kepler-734,Transit,2016,6.104852856,3.56,12.4,784.0,89.25,0.0583,1.51,5326.0,0.78,0.85,1157.21,1,1
Kepler-590 b,Kepler-590,Transit,2016,5.85296257,4.02,15.2,1056.0,782.415,0.0647,1.29,6000.0,1.15,1.1,1421.81,1,1
Kepler-567 b,Kepler-567,Transit,2016,16.54297375,2.25,5.69,611.0,26.137,0.1229,2.74,5148.0,0.79,0.84,558.81,1,1
Kepler-539 b,Kepler-539,Transit,2016,125.63243,8.373123,308.2951,387.6,3.681,0.4988,2.9,5820.0,0.952,1.048,307.318,2,1
Kepler-721 b,Kepler-721,Transit,2016,5.392025388,2.64,7.46,850.0,138.751,0.0583,2.23,5075.0,0.78,0.82,926.598,1,1
Kepler-1640 b,Kepler-1640,Transit,2016,7.5844126,4.82,20.7,1228.0,537.4,0.0836,1.02,6324.0,1.43,1.27,1859.78,1,1
Kepler-736 b,Kepler-736,Transit,2016,3.60147201,2.93,8.91,996.0,233.031,0.0428,1.95,5217.0,0.81,0.86,1005.43,1,1
Kepler-613 b,Kepler-613,Transit,2016,15.77979614,2.29,5.86,713.0,66.269,0.1232,2.68,5723.0,0.96,0.98,861.494,1,1
Kepler-619 b,Kepler-619,Transit,2016,5.404272197,3.16,10.1,1073.0,224.146,0.06014,1.76,5980.0,1.11,1.09,900.678,3,1
Kepler-665 b,Kepler-665,Transit,2016,16.01310205,2.6,7.27,593.0,20.719,0.1148,2.27,4913.0,0.74,0.79,612.838,1,1
KELT-14 b,KELT-14,Transit,2016,1.7100566,19.537287,408.09372,1970.0,826.113,0.03005,0.322,5720.0,1.52,1.239,250.121,1,1
WASP-120 b,WASP-120,Transit,2016,3.6112706,16.510857,1541.4755,1880.0,1818.5489,0.0514,2.0,6450.0,1.87,1.393,381.174,1,1
Kepler-614 b,Kepler-614,Transit,2016,14.03491514,2.39,6.3,641.0,37.2,0.1027,2.54,5268.0,0.81,0.85,527.995,1,1
HATS-25 b,HATS-25,Transit,2016,4.2986432,14.12334,194.82979,1277.0,454.8721,0.05163,0.38,5715.0,1.107,0.994,471.158,1,1
HATS-26 b,HATS-26,Transit,2016,3.3023881,19.61575,206.5895,1918.0,2236.5716,0.04735,0.153,6071.0,2.04,1.299,861.843,1,1
Kepler-609 b,Kepler-609,Transit,2016,6.521210666,3.35,11.2,932.0,258.059,0.0682,1.64,5971.0,1.14,1.09,1065.82,1,1
Kepler-615 b,Kepler-615,Transit,2016,10.35584657,1.74,3.68,620.0,19.18,0.085,3.84,4655.0,0.69,0.73,330.0,1,1
Kepler-506 b,Kepler-506,Transit,2016,6.8834055,2.73,7.9,1080.0,330.547,0.07437,2.13,6236.0,1.19,1.19,228.439,1,1
WASP-130 b,WASP-130,Transit,2016,11.55098,9.97601,390.9309,833.0,56.355,0.1012,2.34,5625.0,0.96,1.04,172.256,1,1
WASP-139 b,WASP-139,Transit,2016,5.924262,8.9672,37.18611,910.0,120.7076,0.062,0.31,5310.0,0.8,0.92,212.472,1,2
WASP-141 b,WASP-141,Transit,2016,3.310651,13.56289,854.9627,1540.0,1061.5542,0.0469,1.98,5900.0,1.37,1.25,516.543,1,1
WASP-142 b,WASP-142,Transit,2016,2.052868,17.14977,266.9772,2000.0,3140.9238,0.0347,0.31,6010.0,1.64,1.33,730.933,1,1
HAT-P-67 b,HAT-P-67,Transit,2017,4.8101025,23.370765,108.0622,1903.0,2029.17,0.06505,0.052,6406.0,2.546,1.642,371.686,1,2
K2-35 b,K2-35,Transit,2016,2.399964,1.32,2.3,979.0,211.0,0.031,5.5,4402.71,0.619575,0.701968,252.596,2,1
HATS-32 b,HATS-32,Transit,2016,2.8126548,14.000041,292.4036,1437.0,614.5934,0.04024,0.58,5700.0,1.097,1.099,745.116,1,1
HATS-35 b,HATS-35,Transit,2016,1.8209993,16.409976,388.38826,2037.0,2440.7,0.03199,0.484,6300.0,1.433,1.317,514.555,1,1
HATS-34 b,HATS-34,Transit,2016,2.1061607,16.02887,299.07803,1445.0,691.8428,0.03166,0.4,5380.0,0.98,0.955,508.842,1,1
Qatar-4 b,Qatar-4,Transit,2017,1.8053564,12.722215,1938.763,1385.0,614.0,0.02803,5.1,5215.0,0.849,0.896,329.036,1,1
Qatar-5 b,Qatar-5,Transit,2017,2.8792319,12.408363,1373.0256,1415.0,669.0,0.04127,3.95,5747.0,1.076,1.128,367.658,1,1
XO-6 b,XO-6,Transit,2016,3.7650007,23.20263,1398.452,1577.0,580.386,0.0815,0.62,6720.0,1.93,1.47,235.479,1,1
K2-60 b,K2-60,Transit,2016,3.00265,7.655747,135.39558,1400.0,1212.0,0.045,1.7,5500.0,1.12,0.97,491.87,1,1
